Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
387.99,1,0.0,4,8,2017,5,387.99,387.99,387.99,0.0,182.3553,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
575.92,2,0.2,7,11,2014,5,287.96,287.96,287.96,115.184,71.99,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30.4,5,0.0,7,11,2014,5,6.08,6.08,6.08,0.0,15.2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
478.24,8,0.0,3,4,2017,6,59.78,59.78,59.78,0.0,219.9904,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190.848,3,0.2,7,12,2014,5,63.61600000000001,63.61600000000001,63.61600000000001,38.1696,-21.4704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5.484,4,0.7,7,12,2014,2,1.371,1.371,1.371,3.8387999999999995,-4.0216,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.92,5,0.2,4,11,2015,1,8.184000000000001,8.184000000000001,8.184000000000001,8.184000000000001,3.069,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.552,3,0.2,5,3,2014,1,5.184,5.184,5.184,3.1104000000000003,2.3328,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.24,2,0.0,1,5,2017,3,8.62,8.62,8.62,0.0,4.4824,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302.94,3,0.0,1,5,2017,3,100.98,100.98,100.98,0.0,75.735,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34.75,5,0.0,1,5,2017,3,6.95,6.95,6.95,0.0,15.6375,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
113.94,6,0.0,1,5,2017,3,18.99,18.99,18.99,0.0,54.6912,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55.98,2,0.0,1,5,2017,3,27.99,27.99,27.99,0.0,15.6744,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
27.18,3,0.0,6,9,2017,4,9.06,9.06,9.06,0.0,12.231,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1805.88,6,0.0,6,3,2017,1,300.98,300.98,300.98,0.0,523.7052,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70.95,3,0.0,0,9,2017,3,23.650000000000002,23.650000000000002,23.650000000000002,0.0,18.447,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,4,0.0,5,11,2016,3,5.0,5.0,5.0,0.0,9.6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7.98,3,0.0,5,11,2016,3,2.66,2.66,2.66,0.0,2.0748,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.1,5,0.0,5,11,2016,3,4.82,4.82,4.82,0.0,9.158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8.75,1,0.0,5,11,2016,3,8.75,8.75,8.75,0.0,2.625,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
842.94,3,0.0,5,11,2016,3,280.98,280.98,280.98,0.0,160.1586,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.182,1,0.8,5,5,2016,1,2.182,2.182,2.182,1.7456,-3.6003,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.384,7,0.2,5,5,2016,1,3.912,3.912,3.912,5.476800000000001,2.7384,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.406,3,0.8,5,5,2016,1,8.802,8.802,8.802,21.1248,-71.2962,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.368,2,0.2,6,12,2016,1,5.184,5.184,5.184,2.0736000000000003,3.6288,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.68,4,0.2,6,12,2016,1,5.92,5.92,5.92,4.736,7.4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
109.95,1,0.0,4,7,2016,4,109.95,109.95,109.95,0.0,36.2835,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
965.85,5,0.0,4,7,2016,4,193.17000000000002,193.17000000000002,193.17000000000002,0.0,135.219,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29.2,5,0.0,4,7,2016,4,5.84,5.84,5.84,0.0,10.512,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32.4,5,0.0,4,7,2016,4,6.4799999999999995,6.4799999999999995,6.4799999999999995,0.0,15.552,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
78.35,5,0.0,5,11,2014,6,15.669999999999998,15.669999999999998,15.669999999999998,0.0,36.8245,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31.68,6,0.0,5,11,2014,6,5.28,5.28,5.28,0.0,14.256,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.12,4,0.0,5,11,2014,6,7.28,7.28,7.28,0.0,14.2688,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169.45,5,0.0,5,11,2014,6,33.89,33.89,33.89,0.0,42.3625,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.56,2,0.0,4,6,2015,4,6.28,6.28,6.28,0.0,4.0192,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6.48,1,0.0,4,6,2015,4,6.48,6.48,6.48,0.0,3.1104,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
186.69,3,0.0,4,6,2015,4,62.23,62.23,62.23,0.0,87.7443,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25.4,5,0.0,2,7,2016,0,5.08,5.08,5.08,0.0,8.636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43.96,2,0.0,2,7,2016,0,21.98,21.98,21.98,0.0,20.6612,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1279.165,5,0.15,2,7,2016,0,255.833,255.833,255.833,191.87474999999998,225.735,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27.92,4,0.0,2,7,2016,0,6.98,6.98,6.98,0.0,0.5584,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
129.568,2,0.2,5,9,2015,3,64.784,64.784,64.784,25.913600000000002,-12.9568,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.368,2,0.2,5,9,2015,3,3.184,3.184,3.184,1.2736,2.1492,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
244.55,5,0.0,5,8,2017,0,48.910000000000004,48.910000000000004,48.910000000000004,0.0,114.9385,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1332.496,2,0.2,7,3,2017,0,666.248,666.248,666.248,266.49920000000003,-299.8116,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32.776,1,0.2,3,9,2017,3,32.776,32.776,32.776,6.555200000000001,3.2776,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
147.184,2,0.2,3,9,2017,3,73.592,73.592,73.592,29.4368,-29.4368,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54.384,2,0.2,3,9,2017,3,27.192,27.192,27.192,10.876800000000001,1.3596,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76.776,4,0.7,3,9,2017,3,19.194,19.194,19.194,53.743199999999995,-58.8616,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.352,3,0.2,3,9,2017,3,4.784,4.784,4.784,2.8704,5.2026,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
209.792,2,0.2,3,9,2017,3,104.896,104.896,104.896,41.958400000000005,26.224,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.304,1,0.2,4,8,2015,4,3.304,3.304,3.304,0.6608,1.1151,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.38,9,0.0,7,11,2017,4,1.8199999999999998,1.8199999999999998,1.8199999999999998,0.0,7.371,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
167.96,2,0.0,7,11,2017,4,83.98,83.98,83.98,0.0,78.9412,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
321.568,2,0.2,7,11,2017,4,160.784,160.784,160.784,64.3136,-16.0784,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.96,2,0.0,7,11,2017,4,6.48,6.48,6.48,0.0,6.2208,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
128.058,3,0.3,4,5,2017,0,42.686,42.686,42.686,38.417399999999994,-23.7822,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63.686,1,0.3,0,9,2017,4,63.686,63.686,63.686,19.1058,-15.4666,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
239.976,3,0.2,0,9,2017,4,79.992,79.992,79.992,47.995200000000004,65.9934,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
344.22,2,0.4,0,9,2017,4,172.11,172.11,172.11,137.68800000000002,-189.321,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
15.552,3,0.2,0,9,2017,4,5.184,5.184,5.184,3.1104000000000003,5.4432,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
21.248,4,0.2,0,9,2017,4,5.312,5.312,5.312,4.2496,7.4368,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8.448,2,0.2,0,9,2017,4,4.224,4.224,4.224,1.6896000000000002,2.64,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
333.09,3,0.0,0,10,2017,6,111.02999999999999,111.02999999999999,111.02999999999999,0.0,23.3163,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
248.98,2,0.0,0,10,2017,6,124.49,124.49,124.49,0.0,54.7756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.9,5,0.0,4,3,2014,0,4.9799999999999995,4.9799999999999995,4.9799999999999995,0.0,11.703,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
